,gene,x,y,counts
7463,Ccnh,53,29,1
7464,Arhgap12,53,31,1
7465,Ankrd26,53,32,1
7466,Malat1,53,35,1
7467,Srrm2,53,35,1
7468,Herc1,53,35,1
7469,Slc25a11,53,35,1
7470,Slc12a1,53,36,1
7471,Coq7,53,37,1
7472,Hsd17b10,53,37,1
7473,Ik,53,38,1
7474,Slc12a1,53,40,1
7475,Iqgap2,53,40,1
7476,Malat1,53,41,1
7477,Dst,53,41,1
7478,Nktr,53,43,1
7479,Gm38394,53,46,1
7480,Sfmbt1,53,46,1
7481,Malat1,53,47,1
7482,Eif3a,53,47,1
7483,Igfbp7,53,47,1
7484,Pde4d,53,48,1
7485,Eva1b,53,49,1
7486,Trim56,53,51,1
7487,Rbm26,53,52,1
7488,Gstm1,53,52,1
7489,Hspb1,53,55,1
7490,Dnmt3a,53,56,1
7491,Zfp276,53,56,1
7492,Gon4l,53,57,1
7493,A330009N23Rik,53,58,1
7494,Ncoa2,53,59,1
7495,Slc38a10,53,60,1
7496,Mknk1,53,60,1
7497,Usp7,53,68,1
7498,Fam214b,53,68,1
7499,Noxo1,53,68,1
7500,Cog2,53,70,1
7501,Rabggta,53,70,1
7502,Araf,53,71,1
7503,Rpl21,53,71,1
7504,Cox5b,53,72,1
7505,Ddx50,53,74,1
7506,Malat1,53,75,1
7507,Adhfe1,53,75,1
7508,Arhgef12,53,75,1
7509,Ppil4,53,75,1
7510,Ctps,53,75,1
7511,Derl2,53,76,1
7512,Snx29,53,78,1
7513,Slc17a3,53,78,1
7514,Pkd2,53,78,1
7515,Sos2,53,78,1
7516,Noc2l,53,78,1
7517,Hoxb6,53,78,1
7518,Slc47a1,53,80,1
7519,Rack1,53,80,1
7520,Clasp1,53,81,1
7521,Srrm1,53,81,1
7522,Map7,53,81,1
7523,Slc5a12,53,81,1
7524,Malat1,53,82,2
7525,Cobl,53,82,1
7526,Ugt1a6a,53,82,1
7527,Ccdc50,53,82,1
7528,Fxr1,53,84,1
7529,Ap3d1,53,85,1
7530,Malat1,53,86,1
7531,Dync2h1,53,86,1
7532,Wls,53,86,1
7533,Irgq,53,86,1
7534,Snhg11,53,88,1
7535,Ccdc174,53,88,1
7536,Arid1a,53,89,1
7537,Slf2,53,89,1
7538,Tspan12,53,90,1
7539,Malat1,53,91,1
7540,Rab3ip,53,91,1
7541,Hoxb5os,53,91,1
7542,Car12,53,92,1
7543,Malat1,53,93,1
7544,Slc22a12,53,93,1
7545,Mettl23,53,93,1
7546,Plin3,53,94,1
7547,Ppp4r3b,53,94,1
7548,Vmn1r203,53,95,1
7549,Zfp292,53,96,1
7550,Malat1,53,97,2
7551,Neat1,53,97,1
7552,Cdh16,53,97,1
7553,B2m,53,97,1
7554,Tcea1,53,97,1
7555,Akap9,53,98,1
7556,Zfp825,53,98,1
7557,Malat1,53,99,2
7558,Timm17a,53,99,1
7559,Slc12a3,54,0,1
7560,Dlg1,54,0,1
7561,Cpsf4,54,1,1
7562,Malat1,54,2,1
7563,Srek1,54,2,1
7564,Zcchc7,54,2,1
7565,Zfp618,54,2,1
7566,Mocs2,54,2,1
7567,Rbms1,54,2,1
7568,Tmem67,54,2,1
7569,Malat1,54,3,1
7570,Eif3a,54,3,1
7571,Ctnna1,54,3,1
7572,Hs6st1,54,3,1
7573,Col11a2,54,3,1
7574,Malat1,54,4,1
7575,Clint1,54,4,1
7576,Pitpna,54,4,1
7577,Slc6a8,54,4,1
7578,Psmb1,54,5,1
7579,Rbm25,54,10,1
7580,Kmt2e,54,11,1
7581,Cluh,54,12,1
7582,Tango2,54,12,1
7583,Atp6v0b,54,12,1
7584,Gprasp2,54,12,1
7585,Rsrp1,54,14,1
7586,Nsmce4a,54,14,1
7587,Malat1,54,15,1
7588,Ttn,54,15,1
7589,Chd6,54,15,1
7590,Patj,54,15,1
7591,Ahnak,54,16,1
7592,Arhgef38,54,16,1
7593,Rffl,54,16,1
7594,Malat1,54,17,1
7595,Phykpl,54,17,1
7596,H2afz,54,17,1
7597,4933408B17Rik,54,17,1
7598,Atp1a1,54,18,1
7599,Kmt2e,54,18,1
7600,Ralgapa1,54,19,1
7601,Ptch1,54,21,1
7602,Tfrc,54,21,1
7603,Vps13d,54,22,1
7604,Malat1,54,24,1
7605,Ehmt1,54,25,1
7606,Fgfr1op,54,26,1
7607,Eif5,54,27,1
7608,Malat1,54,28,1
7609,Epb41,54,28,1
7610,Herc2,54,29,1
7611,Gm21738,54,29,1
7612,Slc12a1,54,30,1
7613,Cdk12,54,31,1
7614,Malat1,54,32,1
7615,Ankrd17,54,32,1
7616,Chd2,54,32,1
7617,Tfap2b,54,33,1
7618,Dld,54,33,1
7619,Adam4,54,33,1
7620,Ubr5,54,34,1
7621,Hoxb4,54,34,1
7622,Malat1,54,35,1
7623,Akap9,54,35,1
7624,Nedd4l,54,35,1
7625,Lrif1,54,35,1
7626,Olfr1322,54,35,1
7627,Man1a2,54,36,1
7628,Larp4b,54,38,1
7629,Kmt5b,54,38,1
7630,Fgf9,54,38,1
7631,Col4a3,54,39,1
7632,Zcchc14,54,42,1
7633,Malat1,54,43,1
7634,Miox,54,44,1
7635,Plekha5,54,44,1
7636,Pnisr,54,45,1
7637,Paf1,54,47,1
7638,Ralgapa1,54,47,1
7639,Aqp4,54,47,1
7640,Il17ra,54,47,1
7641,Ntn4,54,47,1
7642,Ddx17,54,48,1
7643,Ss18,54,48,1
7644,Cyld,54,48,1
7645,Pum1,54,49,1
7646,Ptp4a2,54,49,1
7647,Ctns,54,49,1
7648,Meis2,54,50,1
7649,Akr1b3,54,50,1
7650,Safb,54,51,1
7651,Ssb,54,52,1
7652,Fchsd2,54,52,1
7653,Dnajc17,54,53,1
7654,Dek,54,55,1
7655,Raly,54,56,1
7656,Mgat4b,54,59,1
7657,Zfp462,54,59,1
7658,Tlk2,54,59,1
7659,Kctd20,54,59,1
7660,Rnf114,54,59,1
7661,Itpkb,54,59,1
7662,Ocrl,54,60,1
7663,F8,54,60,1
7664,Psmd1,54,60,1
7665,Malat1,54,62,1
7666,Dennd2c,54,63,1
7667,Malat1,54,65,1
7668,Itpr2,54,66,1
7669,Optn,54,67,1
7670,Malat1,54,70,2
7671,Ndufa13,54,70,1
7672,Ccdc137,54,70,1
7673,Malat1,54,71,1
7674,Ccnl1,54,71,1
7675,Lars2,54,71,1
7676,Amotl2,54,71,1
7677,Tm2d1,54,71,1
7678,D11Wsu47e,54,72,1
7679,Bend5,54,73,1
7680,Crkl,54,73,1
7681,Malat1,54,74,1
7682,Tmem259,54,74,1
7683,Rcbtb1,54,74,1
7684,Sumo2,54,74,1
7685,Malat1,54,75,1
7686,Klk1,54,75,1
7687,Dcaf8,54,75,1
7688,Hectd1,54,75,1
7689,Prkag2,54,75,1
7690,Myo6,54,76,1
7691,Slc6a18,54,76,1
7692,Cmbl,54,76,1
7693,Slc47a1,54,77,1
7694,Birc2,54,77,1
7695,Samd12,54,77,1
7696,Malat1,54,78,1
7697,Safb2,54,78,1
7698,Ewsr1,54,78,1
7699,Mettl7b,54,78,1
7700,Prkdc,54,78,1
7701,Malat1,54,79,1
7702,Hmgcs1,54,79,1
7703,Bod1l,54,79,1
7704,Rabggta,54,79,1
7705,Atf4,54,79,1
7706,Trpm7,54,82,1
7707,Eif1a,54,82,1
7708,Malat1,54,83,1
7709,Mat2a,54,83,1
7710,Itch,54,83,1
7711,Olfr837,54,83,1
7712,Ndufv2,54,84,1
7713,Snhg11,54,85,1
7714,Prpf40a,54,85,1
7715,Hmgxb4,54,85,1
7716,Nfyb,54,85,1
7717,Slc34a1,54,87,1
7718,Traf3ip1,54,88,1
7719,Larp1,54,88,1
7720,Setd5,54,88,1
7721,Kif5b,54,89,1
7722,Dnajc1,54,90,1
7723,Taz,54,90,1
7724,Flna,54,90,1
7725,Ncoa3,54,91,1
7726,Nr2c2,54,91,1
7727,Kmt2e,54,91,1
7728,Rsf1,54,92,1
7729,Camsap3,54,92,1
7730,Zfp462,54,93,1
7731,Ubc,54,93,1
7732,Malat1,54,94,1
7733,Lactb2,54,94,1
7734,Gpx3,54,94,1
7735,Rfng,54,94,1
7736,Malat1,54,95,1
7737,Rras2,54,95,1
7738,5930430L01Rik,54,95,1
7739,Capn7,54,96,1
7740,Ndrg2,54,96,1
7741,Ddx5,54,97,1
7742,Sltm,54,98,1
7743,Slc6a18,54,98,1
7744,C8a,54,98,1
7745,Ttc4,54,98,1
7746,Hnrnpd,54,98,1
7747,Sf3b2,54,99,1
7748,Zfp318,54,99,1
7749,Blmh,54,99,1
7750,Ptma,54,99,1
7751,Malat1,55,2,1
7752,Ndufs4,55,2,1
7753,Svopl,55,3,1
7754,Wdr19,55,3,1
7755,Tmem159,55,4,1
7756,Fxyd4,55,5,1
7757,Slc12a3,55,5,1
7758,Cdkl1,55,6,1
7759,Srrm1,55,6,1
7760,Cish,55,6,1
7761,Csad,55,7,1
7762,Chd9,55,9,1
7763,Malat1,55,10,1
7764,Gm20518,55,10,1
7765,Mtor,55,10,1
7766,Malat1,55,11,1
7767,Acer3,55,11,1
7768,Vamp4,55,12,1
7769,Creb3,55,12,1
7770,Malat1,55,15,1
7771,Hook3,55,15,1
7772,Arid1a,55,15,1
7773,AU020206,55,15,1
7774,Malat1,55,16,1
7775,Vamp8,55,17,1
7776,Dcaf5,55,17,1
7777,Cdk12,55,18,1
7778,Cep290,55,18,1
7779,Zfp639,55,19,1
7780,Malat1,55,20,1
7781,Afdn,55,20,1
7782,Cep57,55,20,1
7783,Rbbp8,55,21,1
7784,Zc3h7a,55,21,1
7785,Slc6a17,55,21,1
7786,Syne3,55,23,1
7787,Srsf10,55,24,1
7788,Fnip2,55,26,1
7789,Senp7,55,27,1
7790,Vps13c,55,27,1
7791,Dffa,55,27,1
7792,1110065P20Rik,55,27,1
7793,Malat1,55,29,1
7794,Psap,55,31,1
7795,Tmem191c,55,32,1
7796,Trim26,55,33,1
7797,Lzts3,55,34,1
7798,Mettl27,55,34,1
7799,Plin3,55,35,1
7800,Kmt2c,55,37,1
7801,Mdn1,55,37,1
7802,Tln2,55,38,1
7803,Phldb2,55,39,1
7804,Srek1,55,40,1
7805,Hnrnpa2b1,55,42,1
7806,Col4a4,55,42,1
7807,Fam120b,55,42,1
7808,Got1,55,45,1
7809,Qk,55,45,1
7810,Arhgef39,55,45,1
7811,Atp2b1,55,48,1
7812,Slc22a5,55,48,1
7813,Pgk1,55,48,1
7814,Polr3d,55,49,1
7815,Malat1,55,50,1
7816,Dync1h1,55,50,1
7817,Agap1,55,52,1
7818,Sash1,55,54,1
7819,Clk1,55,58,1
7820,Stap2,55,59,1
7821,Pcbd1,55,62,1
7822,Nbeal1,55,66,1
7823,Malat1,55,67,1
7824,Dab2ip,55,67,1
7825,Zfp407,55,67,1
7826,Dazap2,55,68,1
7827,Osbpl11,55,69,1
7828,Chpt1,55,70,1
7829,Lrrc66,55,70,1
7830,Srsf2,55,71,1
7831,Ndufs6,55,71,1
7832,Slc39a14,55,71,1
7833,Dst,55,72,1
7834,Tango2,55,72,1
7835,Fbxl20,55,72,1
7836,Pah,55,72,1
7837,Eif2s3x,55,72,1
7838,Malat1,55,74,1
7839,Tef,55,74,1
7840,Xist,55,74,1
7841,Ugt3a2,55,74,1
7842,Psmc3,55,74,1
7843,D930016D06Rik,55,74,1
7844,9930021J03Rik,55,75,1
7845,Numa1,55,76,1
7846,Malat1,55,77,1
7847,Slc34a1,55,77,1
7848,Exoc6,55,77,1
7849,Scmh1,55,77,1
7850,Fcho2,55,78,1
7851,Brd3,55,78,1
7852,Ndufa10,55,80,1
7853,Malat1,55,81,2
7854,Cryl1,55,81,1
7855,Acsl1,55,81,1
7856,Nceh1,55,81,1
7857,Epc2,55,81,1
7858,Malat1,55,82,1
7859,Dennd1a,55,82,1
7860,Xpa,55,82,1
7861,Rplp1,55,82,1
7862,Mroh1,55,83,1
7863,Malat1,55,84,1
7864,Golga4,55,84,1
7865,Srpk1,55,84,1
7866,Ambra1,55,84,1
7867,Miox,55,85,1
7868,Mdp1,55,85,1
7869,Rbm26,55,86,1
7870,Mat2a,55,88,1
7871,Mff,55,89,1
7872,Malat1,55,91,1
7873,Hdac3,55,91,1
7874,Ankrd26,55,91,1
7875,Luc7l2,55,92,1
7876,Srrt,55,92,1
7877,Acss1,55,92,1
7878,Smc6,55,93,1
7879,Gpr146,55,93,1
7880,Pck1,55,95,1
7881,Fnbp1l,55,95,1
7882,Tcf20,55,95,1
7883,Smg1,55,98,1
7884,Ptprd,55,98,1
7885,Tbc1d17,55,98,1
7886,Hsph1,55,98,1
7887,Msh3,55,98,1
7888,Ift172,55,99,1
7889,Plekha1,56,1,1
7890,Larp1b,56,1,1
7891,Prkci,56,2,1
7892,Fnbp1l,56,4,1
7893,Edrf1,56,4,1
7894,Malat1,56,5,1
7895,Clasp1,56,5,1
7896,Clcnkb,56,5,1
7897,Edn1,56,5,1
7898,Malat1,56,7,1
7899,Ncor1,56,7,1
7900,Malat1,56,8,1
7901,Ahctf1,56,8,1
7902,Calb1,56,8,1
7903,Malat1,56,9,1
7904,Nelfcd,56,9,1
7905,Stradb,56,9,1
7906,Anxa6,56,11,1
7907,Srrm1,56,11,1
7908,Pard6a,56,11,1
7909,Hnrnpu,56,12,1
7910,Baz2b,56,12,1
7911,Psma3,56,15,1
7912,Zfp397,56,15,1
7913,Malat1,56,16,1
7914,Ghr,56,16,1
7915,Nktr,56,17,1
7916,Mylk,56,17,1
7917,Gripap1,56,18,1
7918,Ankrd24,56,18,1
7919,Clk1,56,19,1
7920,Xrn1,56,19,1
7921,Mycbp2,56,19,1
7922,Nup43,56,20,1
7923,Srek1,56,21,1
7924,Gm42418,56,21,1
7925,Malat1,56,22,1
7926,Fubp1,56,22,1
7927,Tmem161a,56,22,1
7928,Me3,56,23,1
7929,Atp6v1a,56,24,1
7930,Gnpat,56,24,1
7931,Mrpl15,56,24,1
7932,Acin1,56,25,1
7933,Garem1,56,26,1
7934,Malat1,56,27,1
7935,Malat1,56,28,1
7936,Zmynd11,56,31,1
7937,Faf2,56,31,1
7938,Stx6,56,32,1
7939,Utp11,56,32,1
7940,Pnn,56,34,1
7941,Zbtb20,56,35,1
7942,Ccdc84,56,35,1
7943,Sbf1,56,35,1
7944,Arap1,56,36,1
7945,Upf2,56,37,1
7946,Ep400,56,38,1
7947,Kmt2a,56,39,1
7948,Pabpn1,56,39,1
7949,Clasp2,56,39,1
7950,Malat1,56,41,1
7951,Tpt1,56,41,1
7952,Gmeb1,56,41,1
7953,Acsm5,56,42,1
7954,Vipas39,56,45,1
7955,Gtf2ird2,56,45,1
7956,Gm20683,56,47,1
7957,Kmt2e,56,48,1
7958,Arhgap29,56,49,1
7959,Ptger3,56,49,1
7960,Zfp592,56,50,1
7961,Ssb,56,50,1
7962,Zfp638,56,51,1
7963,Ddx18,56,51,1
7964,Inpp5d,56,51,1
7965,Sh3glb1,56,54,1
7966,Actr8,56,54,1
7967,Malat1,56,55,1
7968,Rpl36,56,59,1
7969,Ubr3,56,62,1
7970,Gbp4,56,65,1
7971,Malat1,56,68,1
7972,Srsf5,56,68,1
7973,Ranbp2,56,70,1
7974,Serinc1,56,71,1
7975,Gls,56,72,1
7976,Trak2,56,73,1
7977,Prkab1,56,74,1
7978,Malat1,56,75,1
7979,Gdi2,56,75,1
7980,Adck5,56,75,1
7981,Phf14,56,76,1
7982,Malat1,56,77,2
7983,Morf4l1,56,77,1
7984,Crebzf,56,77,1
7985,Trp53,56,77,1
7986,Tmem165,56,77,1
7987,Myh9,56,78,1
7988,Ppig,56,78,1
7989,Phf12,56,78,1
7990,Npnt,56,78,1
7991,Pgm3,56,78,1
7992,Slco1a6,56,78,1
7993,Nceh1,56,80,1
7994,Tnpo3,56,80,1
7995,Agxt2,56,80,1
7996,Plscr2,56,82,1
7997,Xrcc4,56,82,1
7998,Hdc,56,82,1
7999,Slc27a1,56,82,1
8000,Atad2b,56,83,1
8001,Atp13a3,56,83,1
8002,Rin2,56,83,1
8003,Slc47a1,56,84,1
8004,Fastkd1,56,84,1
8005,0610043K17Rik,56,86,1
8006,Ammecr1l,56,86,1
8007,Brd2,56,87,1
8008,Tuft1,56,87,1
8009,Usf2,56,89,1
8010,Soat1,56,89,1
8011,Cyba,56,90,1
8012,Malat1,56,91,3
8013,Gpx3,56,93,1
8014,Arhgef28,56,94,1
8015,Mettl14,56,94,1
8016,Mis12,56,94,1
8017,Arhgap4,56,94,1
8018,Lpin2,56,95,1
8019,Lats2,56,95,1
8020,Nop53,56,95,1
8021,Spats2l,56,97,1
8022,Rslcan18,56,97,1
8023,Ddx46,56,98,1
8024,Slc3a1,56,98,1
8025,Mdm4,56,99,1
8026,Myo18a,56,99,1
8027,Ivns1abp,57,0,1
8028,Klk1,57,1,1
8029,Pnisr,57,2,1
8030,R3hdm2,57,2,1
8031,Lcmt1,57,2,1
8032,Malat1,57,3,2
8033,Col4a4,57,3,1
8034,Lmo4,57,3,1
8035,Rpl17,57,3,1
8036,Mcoln3,57,3,1
8037,Slc35b4,57,6,1
8038,Slc12a3,57,8,1
8039,Stat6,57,8,1
8040,Afdn,57,8,1
8041,Malat1,57,9,1
8042,Usp19,57,9,1
8043,Rnpc3,57,10,1
8044,Bcl7a,57,10,1
8045,Lpin2,57,10,1
8046,Jade1,57,12,1
8047,Calca,57,12,1
8048,Zfp866,57,14,1
8049,Malat1,57,15,1
8050,Ddx5,57,15,1
8051,Malat1,57,16,1
8052,Slc12a3,57,16,1
8053,Itpr1,57,16,1
8054,Cnot6,57,16,1
8055,Rfwd3,57,16,1
8056,Malat1,57,18,1
8057,Rdh16f2,57,18,1
8058,Cnot6l,57,18,1
8059,Malat1,57,20,1
8060,Malat1,57,23,1
8061,Malat1,57,27,1
8062,Rbm6,57,27,1
8063,Kcnq1ot1,57,29,1
8064,Pnn,57,29,1
8065,Cdip1,57,29,1
8066,Ogt,57,29,1
8067,Eml5,57,29,1
8068,Malat1,57,30,1
8069,Myo9a,57,30,1
8070,Tfdp1,57,30,1
8071,Slc1a5,57,32,1
8072,Polr3b,57,36,1
8073,Araf,57,36,1
8074,Kif5b,57,36,1
8075,Taok3,57,36,1
8076,Ggnbp1,57,36,1
8077,Iqce,57,36,1
8078,Malat1,57,37,1
8079,Tfap2b,57,37,1
8080,Malat1,57,38,1
8081,Avpr1a,57,38,1
8082,Anks1,57,38,1
8083,Stradb,57,39,1
8084,Malat1,57,40,1
8085,Copb1,57,40,1
8086,Idh3g,57,40,1
8087,Mat2a,57,41,1
8088,Khk,57,41,1
8089,Pcyt2,57,41,1
8090,Malat1,57,43,1
8091,Zfp445,57,43,1
8092,Stard4,57,43,1
8093,Wtip,57,44,1
8094,Epcam,57,45,1
8095,Armc6,57,45,1
8096,Clk4,57,47,1
8097,Ddx52,57,47,1
8098,Pnisr,57,48,1
8099,Slc22a8,57,48,1
8100,Gm30551,57,48,1
8101,Frzb,57,48,1
8102,Marf1,57,50,1
8103,Kansl3,57,51,1
8104,Hnrnpu,57,51,1
8105,Nphp3,57,51,1
8106,Bicc1,57,52,1
8107,Mrpl38,57,52,1
8108,Sparc,57,56,1
8109,Emcn,57,61,1
8110,Eif4a1,57,63,1
8111,Wdr1,57,66,1
8112,Abcf1,57,67,1
8113,Fbf1,57,68,1
8114,Ugt1a10,57,69,1
8115,Slc6a18,57,70,1
8116,Abhd14b,57,71,1
8117,Scaf4,57,71,1
8118,Kif21a,57,73,1
8119,Gcc2,57,73,1
8120,Lad1,57,73,1
8121,Eif4g3,57,74,1
8122,Acin1,57,74,1
8123,Atp5h,57,74,1
8124,Mrps22,57,74,1
8125,Srrm1,57,75,1
8126,Trmt13,57,75,1
8127,Zbtb44,57,75,1
8128,Mcm3ap,57,75,1
8129,Luc7l3,57,76,1
8130,Pck1,57,76,1
8131,Pin1,57,76,1
8132,Mcm8,57,76,1
8133,Snrnp70,57,78,1
8134,Bbx,57,78,1
8135,Ccdc141,57,79,1
8136,Ank3,57,79,1
8137,Pnisr,57,80,1
8138,Ndfip2,57,80,1
8139,Mat2a,57,83,1
8140,Malat1,57,84,1
8141,Cfb,57,84,1
8142,Malat1,57,85,1
8143,Fubp1,57,85,1
8144,Agpat3,57,85,1
8145,Malat1,57,86,1
8146,Fam45a,57,86,1
8147,Gm9856,57,86,1
8148,Tcf25,57,87,1
8149,Brd7,57,87,1
8150,Malat1,57,89,2
8151,Nktr,57,89,1
8152,Pnisr,57,89,1
8153,Rbm25,57,92,1
8154,Ncapd3,57,94,1
8155,Gclm,57,94,1
8156,Aadat,57,96,1
8157,Eif5b,57,96,1
8158,Taf1d,57,96,1
8159,Rft1,57,96,1
8160,Pxmp2,57,96,1
8161,Akap9,57,97,1
8162,Csrp2,57,97,1
8163,Trip12,57,99,1
8164,Malat1,58,0,1
8165,Skiv2l,58,0,1
8166,Nsd3,58,0,1
8167,Malat1,58,4,2
8168,Atxn7l3,58,4,1
8169,Znhit6,58,4,1
8170,Fus,58,5,1
8171,Wnk1,58,5,1
8172,Stx16,58,5,1
8173,Aste1,58,5,1
8174,Malat1,58,6,1
8175,Egf,58,6,1
8176,Myo6,58,6,1
8177,Srek1,58,6,1
8178,Tbccd1,58,7,1
8179,Crebrf,58,8,1
8180,Son,58,9,1
8181,Ercc2,58,9,1
8182,Gsto1,58,12,1
8183,Gm20716,58,13,1
8184,Fbxl6,58,13,1
8185,Magi3,58,14,1
8186,Malat1,58,15,1
8187,Paxbp1,58,15,1
8188,Malat1,58,16,1
8189,Piezo2,58,16,1
8190,Nampt,58,16,1
8191,Egf,58,17,1
8192,Rbm39,58,17,1
8193,Zmynd11,58,17,1
8194,Map3k7,58,17,1
8195,Taok2,58,19,1
8196,Fgd6,58,19,1
8197,Bora,58,19,1
8198,Tgfbrap1,58,21,1
8199,Mndal,58,22,1
8200,Lgals8,58,22,1
8201,Wbp2,58,24,1
8202,Malat1,58,26,2
8203,Snapc3,58,26,1
8204,Atf6,58,28,1
8205,Ubtf,58,28,1
8206,Sim2,58,28,1
8207,Malat1,58,29,1
8208,Dicer1,58,33,1
8209,Arhgap29,58,33,1
8210,Fam193a,58,33,1
8211,Snx27,58,34,1
8212,Gtf2f1,58,34,1
8213,Syne2,58,36,1
8214,Slc5a3,58,36,1
8215,Stam2,58,37,1
8216,Bcat1,58,40,1
8217,Nktr,58,42,1
8218,Olfr46,58,42,1
8219,Ddx24,58,45,1
8220,Malat1,58,46,1
8221,Gm38394,58,46,1
8222,Kif1b,58,50,1
8223,Gfpt1,58,50,1
8224,Alas1,58,50,1
8225,Malat1,58,51,1
8226,Itpr1,58,51,1
8227,Ascc3,58,51,1
8228,Malat1,58,52,1
8229,Irf9,58,52,1
8230,Calcoco1,58,52,1
8231,Klk1,58,60,1
8232,Kmt2c,58,61,1
8233,Nucb2,58,61,1
8234,Usp54,58,61,1
8235,Tmem138,58,61,1
8236,Dync1i2,58,62,1
8237,Atp1a1,58,63,1
8238,Rbms1,58,63,1
8239,Zbtb20,58,64,1
8240,Iqgap1,58,65,1
8241,Sec63,58,65,1
8242,Mrps24,58,65,1
8243,Mafg,58,66,1
8244,Asah1,58,66,1
8245,Ahnak,58,67,1
8246,Marf1,58,67,1
8247,Srpk2,58,68,1
8248,Ywhab,58,68,1
8249,Malat1,58,69,1
8250,Exosc10,58,69,1
8251,Malat1,58,70,1
8252,Atp5k,58,70,1
8253,Emc10,58,70,1
8254,Slc47a1,58,71,1
8255,Ankrd17,58,71,1
8256,Plpp2,58,71,1
8257,Ugdh,58,71,1
8258,Gapdh,58,72,1
8259,Aspa,58,72,1
8260,Malat1,58,75,2
8261,Rnf24,58,75,1
8262,Ankrd13c,58,75,1
8263,Malat1,58,76,1
8264,Wrn,58,76,1
8265,Cep44,58,77,1
8266,Pwwp2a,58,79,1
8267,Cd2ap,58,79,1
8268,Slc35b4,58,79,1
8269,Csad,58,80,1
8270,Gpd2,58,80,1
8271,Synj2bp,58,80,1
8272,Malat1,58,81,1
8273,Hsp90aa1,58,81,1
8274,Sat1,58,82,1
8275,Chuk,58,82,1
8276,Atpif1,58,82,1
8277,Rab3gap1,58,82,1
8278,Tbce,58,82,1
8279,Trap1,58,83,1
8280,Malat1,58,84,1
8281,Aplp2,58,84,1
8282,Gm20498,58,84,1
8283,Syne2,58,86,1
8284,Aass,58,89,1
8285,Hsp90ab1,58,89,1
8286,Zzz3,58,89,1
8287,Hoxc9,58,89,1
8288,Nectin3,58,90,1
8289,Mrps15,58,90,1
8290,Rpl5,58,90,1
8291,Dmac2,58,90,1
8292,Mcfd2,58,90,1
8293,Malat1,58,91,2
8294,Nsd1,58,91,1
8295,Cxxc1,58,91,1
8296,Zfp384,58,91,1
8297,Malat1,58,92,1
8298,Zfp609,58,92,1
8299,Ddx47,58,93,1
8300,Csnk2a1,58,93,1
8301,Gtf3c6,58,93,1
8302,Lamb1,58,94,1
8303,Malat1,58,95,1
8304,Slc13a1,58,95,1
8305,Rbm25,58,95,1
8306,Malat1,58,97,1
8307,Srrm2,58,97,1
8308,Aldh8a1,58,97,1
8309,Fam136a,58,97,1
8310,Dzip1l,58,99,1
8311,Malat1,59,0,1
8312,Hk1,59,0,1
8313,Yap1,59,0,1
8314,Sap130,59,1,1
8315,Zfp142,59,2,1
8316,Plscr3,59,3,1
8317,Nudcd1,59,3,1
8318,Oard1,59,4,1
8319,Ube4a,59,5,1
8320,Eif4e2,59,7,1
8321,Fxyd2,59,7,1
8322,Tmx1,59,7,1
8323,Malat1,59,8,1
8324,9530082P21Rik,59,8,1
8325,Them4,59,9,1
8326,Malat1,59,10,1
8327,Slc34a1,59,10,1
8328,Golga4,59,10,1
8329,Zfp704,59,10,1
8330,Trpm7,59,11,1
8331,Ccar1,59,11,1
8332,Yipf2,59,11,1
8333,4932438A13Rik,59,17,1
8334,Tanc1,59,17,1
8335,Nub1,59,17,1
8336,Syne2,59,18,1
8337,Adcy4,59,18,1
8338,Clk1,59,23,1
8339,Neu1,59,23,1
8340,Lrpap1,59,24,1
8341,U2af1,59,25,1
8342,Dnm1l,59,26,1
8343,Cops7a,59,26,1
8344,Nktr,59,29,1
8345,Slf1,59,29,1
8346,Rbms1,59,29,1
8347,Rps6kb1,59,31,1
8348,Mtcl1,59,31,1
8349,Nsd1,59,32,1
8350,Malat1,59,33,1
8351,Hoxb4,59,33,1
8352,Nsd3,59,33,1
8353,Zc3h7a,59,33,1
8354,Btc,59,34,1
8355,Dek,59,35,1
8356,Sestd1,59,37,1
8357,Gskip,59,38,1
8358,Taz,59,40,1
8359,Pnkp,59,40,1
8360,Scyl2,59,40,1
8361,Ythdc1,59,41,1
8362,Hif1an,59,41,1
8363,Fyttd1,59,41,1
8364,Cdc42bpg,59,42,1
8365,Acsl1,59,42,1
8366,Nap1l1,59,42,1
8367,Fam172a,59,42,1
8368,Ube2j1,59,42,1
8369,Slc34a1,59,43,1
8370,Syne2,59,43,1
8371,Ppib,59,43,1
8372,Rbm25,59,45,1
8373,Hacd2,59,46,1
8374,Malat1,59,47,1
8375,Prpf4b,59,47,1
8376,Malat1,59,49,1
8377,Hmgxb3,59,49,1
8378,A130010J15Rik,59,49,1
8379,Ptprf,59,50,1
8380,Gm10800,59,50,1
8381,AI314278,59,50,1
8382,Malat1,59,51,1
8383,Mast4,59,51,1
8384,Itpr2,59,52,1
8385,Uggt1,59,53,1
8386,Malat1,59,55,1
8387,Prpf4b,59,56,1
8388,Fnbp1l,59,56,1
8389,Arl13b,59,56,1
8390,Malat1,59,58,1
8391,Gm3716,59,59,1
8392,Ppp4r3b,59,59,1
8393,Malat1,59,60,1
8394,Lama4,59,60,1
8395,Med25,59,61,1
8396,Aqp1,59,61,1
8397,Denr,59,61,1
8398,Ubap2l,59,62,1
8399,Acadm,59,63,1
